gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000221914.11,720.7143767085771,-0.1012265746771687,0.15196063048136127,-0.6661368431844236,0.5053236369765289,0.7664771311105436,PPP2R2A
ENSG00000171522.6,335.02017498053,0.27894193988196175,0.4188350513891747,0.6659947369657307,0.5054144644331391,0.7664856859091689,PTGER4
ENSG00000250790.4,9.550347282615697,-0.42553503090074,0.6390943329470672,-0.6658407201617055,0.505512914270167,0.7665680465609256,ENSG00000250790
ENSG00000215021.10,2414.446060885535,-0.0855629693506917,0.1285422242425793,-0.6656409584855244,0.5056406199513765,0.7666488108110049,PHB2
ENSG00000175595.16,335.90368282241,0.08069672558880434,0.12123555557810939,0.6656192995858646,0.5056544672940948,0.7666488108110049,ERCC4
ENSG00000183978.8,415.8044970470703,-0.08891100903209624,0.13361578899763057,-0.6654229241850521,0.505780026525285,0.7667722340146746,COA3
ENSG00000132906.18,173.6799285578909,-0.11954142788654736,0.17969507743479798,-0.665245979984748,0.5058931758167797,0.766876823606337,CASP9
ENSG00000270069.3,231.16382854449472,0.1188699260325248,0.17871651585504367,0.6651311741604217,0.5059665970329623,0.7669211769289014,MIR222HG
ENSG00000135269.18,1210.8086322989698,0.16978653029702614,0.25532322971283916,0.664986615154384,0.506059054132733,0.7669943737187154,TES
ENSG00000187837.4,205.44235546582593,-0.20658810342924866,0.31079933663097553,-0.6646993062103571,0.5062428376743904,0.7670069547344021,H1-2
ENSG00000107554.17,858.695571206089,0.08978943290479037,0.1350831609067602,0.6646974523106299,0.506244023676478,0.7670069547344021,DNMBP
ENSG00000196656.7,7.240479165295751,-0.5868987155757684,0.8829054011648555,-0.6647356724757233,0.5062195732452839,0.7670069547344021,ENSG00000196656
ENSG00000071246.11,225.91707407194338,0.12296129723656898,0.18494376317159553,0.6648577661009437,0.5061414709474363,0.7670069547344021,VASH1
ENSG00000137267.7,192.47090821575927,-0.18476547896851608,0.27812248029625625,-0.6643313362217386,0.5064782691083893,0.7671610659691487,TUBB2A
ENSG00000166987.15,535.1978031457396,0.10356715318260369,0.1558923887787671,0.6643502867197695,0.5064661429556577,0.7671610659691487,MBD6
ENSG00000231007.5,15.744134283233192,0.29450131875712054,0.44323929089135367,0.6644296315989467,0.5064153729597398,0.7671610659691487,CDC20P1
ENSG00000164329.15,964.1675994813377,-0.0800662971515643,0.12054173747540795,-0.664220533306141,0.5065491733655518,0.7672015475899331,TENT2
ENSG00000213881.3,4.511279096743294,-0.508671871115621,0.76595895304805,-0.6640980813546429,0.5066275380658467,0.7672533204893602,NPM1P6
ENSG00000231113.2,19.44563844994149,-0.23927076077141377,0.3603326514649826,-0.6640274196596538,0.5066727618256699,0.7672548990115612,LINC02976
ENSG00000069493.15,106.50968122555,-0.1810193586577995,0.272705929429149,-0.6637895957624553,0.506824985634558,0.7674184933760341,CLEC2D
ENSG00000054598.9,472.43973334459986,0.15207887633300834,0.22915171616402097,0.6636602111421857,0.506907810870268,0.7674769872339211,FOXC1
ENSG00000189042.14,112.02729067778655,0.14415774232913137,0.21728053154186025,0.6634636858910602,0.5070336296158566,0.7676005589668701,ZNF567
ENSG00000232344.2,7.115743434487703,-0.3957993136332424,0.5966401289011076,-0.6633803099403085,0.5070870132477978,0.7676144588616856,ENSG00000232344
ENSG00000162241.13,100.8058379659314,0.1623399780954864,0.2450836188866408,0.6623860820766398,0.507723821108155,0.7685114510035927,SLC25A45
ENSG00000142207.7,815.9543236902559,-0.09675207157585797,0.14615247564809467,-0.6619940657646964,0.5079750248292563,0.7688246715343268,URB1
ENSG00000196263.8,276.91512644252987,0.12573662466378235,0.1899627763326072,0.6619013845303523,0.5080344244160233,0.7688475655258092,ZNF471
ENSG00000203666.13,107.5534775980203,-0.18344505683577997,0.2772472347505573,-0.6616659567437263,0.5081853269352934,0.7689419175357938,EFCAB2
ENSG00000143256.5,292.12509994565704,-0.12000248646326192,0.18135509127120003,-0.6616990216382133,0.5081641318586878,0.7689419175357938,PFDN2
ENSG00000172508.11,16.725755587727896,0.2600315419547103,0.3930883509845581,0.6615091525948712,0.5082858469810259,0.7690270098163874,CARNS1
ENSG00000188177.15,341.37727334383885,0.11872069833578931,0.1794977462812603,0.6614049524040394,0.5083526507761167,0.769061079656594,ZC3H6
ENSG00000117614.10,1144.4179362853038,-0.07230167387573543,0.1093273711609838,-0.6613318614354287,0.5083995128820533,0.7690649774137402,SYF2
ENSG00000256028.2,4.631381472973414,0.4918723277230301,0.7439035591552815,0.661204428543885,0.5084812216040363,0.7691215829958796,ENSG00000256028
ENSG00000196352.18,1274.9002534919123,-0.11672449321841333,0.17664921473208264,-0.6607699524475389,0.5087598551711204,0.7692157937226337,CD55
ENSG00000102743.16,132.01476531394172,0.18720093790875053,0.28333658658841604,0.6607016063925577,0.5088036934159379,0.7692157937226337,SLC25A15
ENSG00000131378.14,1442.1128182639882,-0.1459115847019989,0.22084630051604864,-0.6606929088739507,0.5088092722844577,0.7692157937226337,RFTN1
ENSG00000171861.11,149.72743158958838,-0.10606320520406647,0.1605158772173044,-0.6607645738401281,0.5087633050235442,0.7692157937226337,MRM3
ENSG00000196704.14,970.1323634308933,0.07443996801984608,0.11265120087151057,0.6608004836517629,0.5087402726116912,0.7692157937226337,AMZ2
ENSG00000290823.1,7.5943279432138615,0.3798158822779082,0.5747567604611648,0.6608289078203398,0.5087220418493497,0.7692157937226337,ENSG00000290823
ENSG00000088356.6,219.62033679621294,-0.07833442022821523,0.11858156009569273,-0.6605952912493397,0.5088718895714994,0.7692434918435462,PDRG1
ENSG00000248801.7,10.965589173877468,-0.3908499608612966,0.5919350003919552,-0.6602920263246669,0.5090664460491299,0.7693598792187599,C8orf34-AS1
ENSG00000115137.12,137.61615963805366,0.11719217793337722,0.1774582972558257,0.6603927781659698,0.5090018054243541,0.7693598792187599,DNAJC27
ENSG00000269906.1,11.104539956494266,-0.3563585607586923,0.5397179643790152,-0.6602681108988262,0.5090817904009427,0.7693598792187599,ENSG00000269906
ENSG00000165288.11,453.7896731888799,0.07839084215136509,0.11876406007411601,0.6600552566360937,0.5092183702803981,0.7694993228584573,BRWD3
ENSG00000005175.10,337.51260499238623,0.17209574242809775,0.26086861339160394,0.6597027530090619,0.5094445996525423,0.7695063858020397,RPAP3
ENSG00000196531.14,6951.422756200305,0.04831081873861565,0.07322759886944055,0.6597351201525848,0.5094238249103915,0.7695063858020397,NACA
ENSG00000143630.10,83.09486640352425,0.19388766334997679,0.2938510373704826,0.6598161608853753,0.5093718111346544,0.7695063858020397,HCN3
ENSG00000005483.23,1808.8189869923567,-0.07502198314081268,0.11371898771067543,-0.6597137791244159,0.5094375225276873,0.7695063858020397,KMT2E
ENSG00000278467.1,7.284246665192917,-0.4281434206840814,0.6489292347001641,-0.6597690438186282,0.5094020515956255,0.7695063858020397,ENSG00000278467
ENSG00000171863.15,5510.366901080136,-0.08394978099893156,0.12730739305643776,-0.6594258116786277,0.5096223716479527,0.7697079584308877,RPS7
ENSG00000196757.8,115.09492131422476,0.11385994234715602,0.17273171720296168,0.6591721786298768,0.5097852102592899,0.7698527337676792,ZNF700
ENSG00000117748.10,538.3427689109207,0.19186634334101152,0.29108657438578495,0.659138415249361,0.5098068892277041,0.7698527337676792,RPA2
ENSG00000290690.1,14.87084608364283,0.31418709124662064,0.47690062523614096,0.6588103991078823,0.5100175286619197,0.770036898169266,ENSG00000290690
ENSG00000140848.17,412.73282826993824,-0.10818116465645707,0.16420470747811072,-0.6588188993965239,0.5100120695266752,0.770036898169266,CPNE2
ENSG00000184047.20,48.05796244286573,0.15449726259877833,0.2346523709942773,0.6584091264202321,0.5102752725600522,0.7703289828708219,DIABLO
ENSG00000113648.17,1606.4938108876395,-0.10329327731237832,0.15689218049559944,-0.658371099095506,0.5102997016552997,0.7703289828708219,MACROH2A1
ENSG00000242615.1,6.21563149614214,0.4025813603276336,0.6115773749420309,0.6582672558248133,0.5103664146213294,0.7703627254510218,RPL17P47
ENSG00000243199.1,60.94346199987294,-0.3516345635904245,0.5343534998682201,-0.6580560690201206,0.5105021033267583,0.7705005672147127,RPL6P10
ENSG00000250159.7,8.835642647599364,0.4236751511216215,0.6441336300896877,0.6577441874330175,0.5107025234827494,0.7707360756757996,PKD2L2-DT
ENSG00000214900.13,6.911119921065358,-0.4074935960111819,0.619919049330081,-0.6573335606504465,0.5109664616044763,0.7710673941799909,LINC01588
ENSG00000232415.2,11.091930968431477,-0.37006578230176634,0.563129096748641,-0.6571597604144922,0.5110781964518916,0.77110199475096,ELN-AS1
ENSG00000116030.17,1428.170645687668,0.07031754854823673,0.10699710734772486,0.6571911175104486,0.5110580362701866,0.77110199475096,SUMO1
ENSG00000240509.1,5.845648926236734,-0.4529947692848443,0.6896847402495051,-0.6568142556278189,0.5113003567483917,0.7713701672567606,RPL34P18
ENSG00000258634.3,233.42435417510507,0.10003234315057921,0.1523513642159046,0.6565897434880759,0.5114447455494349,0.7715209738717413,ENSG00000258634
ENSG00000247498.11,38.87775014334911,0.32799848729197445,0.49968847241595066,0.6564059517045291,0.511562962020018,0.7716322764214048,GPRC5D-AS1
ENSG00000090520.12,568.3017349125798,-0.1429441388451909,0.2178240936352225,-0.6562365827380473,0.5116719142372965,0.7716604010086677,DNAJB11
ENSG00000196387.10,37.78557388877793,-0.19453208279725828,0.29646609611698405,-0.656169745361024,0.5117149129342288,0.7716604010086677,ZNF140
ENSG00000176054.6,9.150202142176552,0.30994897966363444,0.47234316011568384,0.656194491284098,0.5116989928429769,0.7716604010086677,RPL23P2
ENSG00000168807.17,2285.0858464030152,-0.08752318400682439,0.13342428579643537,-0.6559764100244687,0.5118393025722446,0.7717139545467616,SNTB2
ENSG00000105085.11,75.74376094332362,-0.11500355719490281,0.17530778192174934,-0.6560094248767347,0.5118180600949647,0.7717139545467616,MED26
ENSG00000272807.1,11.207130936340036,-0.294927598870862,0.4497159872642167,-0.6558085707937851,0.5119473011143714,0.7718097778585097,ENSG00000272807
ENSG00000131351.15,36.65205482500131,-0.2068260639000308,0.3154890973023395,-0.6555727778504664,0.5120990455220318,0.7719045243065362,HAUS8
ENSG00000176986.16,1071.736865256669,0.07172405307415798,0.10939993367734022,0.655613314041835,0.5120729568104198,0.7719045243065362,SEC24C
ENSG00000115194.11,5.177588536518493,-0.42828909972562274,0.6535239013422006,-0.6553533831677877,0.5122402579069452,0.7719163761551553,SLC30A3
ENSG00000132874.15,4.823969215231,-0.5110613697951673,0.7797284044268743,-0.6554351064981582,0.5121876546855213,0.7719163761551553,SLC14A2
ENSG00000269313.6,17.73245224435801,0.22996781376046435,0.3508779531631125,0.6554068492686381,0.5122058428241019,0.7719163761551553,MAGIX
ENSG00000100583.5,16.539978785955448,0.24450797538348032,0.3732977716462433,0.6549944681030376,0.5124713157264138,0.7719296442800678,SAMD15
ENSG00000227053.2,7.481866541607201,-0.3772997453766251,0.5759644357761853,-0.6550747267375384,0.5124196431173106,0.7719296442800678,MUC12-AS1
ENSG00000255345.1,5.177714538391051,-0.5514390236945695,0.8416122539862475,-0.6552174366315493,0.5123277694631236,0.7719296442800678,ENSG00000255345
ENSG00000170100.14,134.36009354735296,-0.10460396928422871,0.15965176847005685,-0.65520081792171,0.5123384678000991,0.7719296442800678,ZNF778
ENSG00000260868.1,6.835715607288987,-0.5700054756753681,0.8702416999234873,-0.6549967390961426,0.5124698535642799,0.7719296442800678,LINC01960
ENSG00000163050.18,12.31922929190103,0.27304461610723896,0.41691161542492533,0.6549220650255714,0.5125179330529772,0.7719329076667825,COQ8A
ENSG00000137411.19,6.821439600390135,-0.49953683586941305,0.7628836528420251,-0.6548008126907068,0.5125960073329754,0.7719835455159527,VARS2
ENSG00000108010.12,664.6667279197081,-0.0737663643857126,0.11268198789114008,-0.6546420219083895,0.51269826196357,0.7720036432202686,GLRX3
ENSG00000269235.4,7.133042315295041,-0.39509594822400934,0.6034901752988254,-0.6546849715132029,0.5126706031633956,0.7720036432202686,ZNF350-AS1
ENSG00000133740.11,72.38855457614765,0.14620406896057656,0.22342023221623306,0.6543904619124901,0.5128602778514506,0.772113704826033,E2F5
ENSG00000134533.6,9.024740986229576,-0.45467418223035316,0.6947515306925504,-0.6544414256664098,0.5128274527600014,0.772113704826033,RERG
ENSG00000260197.1,8.799714305423228,-0.6967161432619522,1.0651451845998583,-0.654104391903801,0.5130445521432855,0.7723241758426054,ENSG00000260197
ENSG00000227199.1,11.273096372368204,-0.3208731727493323,0.4907435187035238,-0.6538510658215816,0.5132077629621321,0.7725029047066296,ST7-AS1
ENSG00000232485.4,9.406959696095484,0.3598387031462609,0.5508748045781335,0.6532132167885761,0.5136188307511773,0.7728551790250399,RPL37A-DT
ENSG00000006282.22,1357.207361829393,0.11035595466979804,0.16892666161518724,0.653277307528799,0.5135775191295309,0.7728551790250399,SPATA20
ENSG00000204514.11,141.58347360924785,0.22022341977128881,0.33724553203869506,0.653006189407487,0.5137522883164922,0.7728551790250399,ZNF814
ENSG00000163864.18,16.85045171218316,0.36505845064109943,0.5589690089038829,0.65309246993311,0.5136966664810885,0.7728551790250399,NMNAT3
ENSG00000272335.1,112.18558660763415,-0.1435077408337853,0.21969697872373992,-0.6532076210945099,0.5136224377068295,0.7728551790250399,ENSG00000272335
ENSG00000130037.5,15.987766915956342,0.5807068776952358,0.889645093105981,0.6527399321316301,0.5139239542039207,0.7728551790250399,KCNA5
ENSG00000241975.1,10.371086944235557,0.3240334141410541,0.4964847625328599,0.6526553050449517,0.513978522657658,0.7728551790250399,ELOCP19
ENSG00000113272.14,222.57719661470463,0.09462976212877348,0.14496859836539105,0.6527604129154968,0.5139107484276827,0.7728551790250399,THG1L
ENSG00000279530.2,11.217144973433834,0.3419867496813185,0.5240449823564944,0.6525904477579247,0.5140203453725216,0.7728551790250399,ENSG00000279530
ENSG00000104888.10,7.716099285861174,-0.3538316320653539,0.5421053248114139,-0.652699052879519,0.5139503132080777,0.7728551790250399,SLC17A7
ENSG00000115257.15,53.44764471860962,0.19716919589790965,0.302046952595196,0.6527766435113028,0.5139002832497055,0.7728551790250399,PCSK4
ENSG00000151461.20,1143.4656456529246,0.06549488015705265,0.10034100412882954,0.6527229892274413,0.5139348789290592,0.7728551790250399,UPF2
ENSG00000137200.13,1232.840992010802,-0.060214243917907674,0.09219318357146736,-0.6531311924078433,0.5136717045654413,0.7728551790250399,CMTR1
ENSG00000135525.19,42.41742726441923,0.24961809958486217,0.38274127598899005,0.6521849490621511,0.5142818681665364,0.7731814494485387,MAP7
ENSG00000101695.9,5.739195919049253,0.5132361619701189,0.7870594804390058,0.6520932340257768,0.5143410285600297,0.7732034541182026,RNF125
ENSG00000067829.20,747.9074872145907,0.07639217097181178,0.11720833760104704,0.6517639660741111,0.5145534506014218,0.773290168889732,IDH3G
ENSG00000235776.2,4.558873200542719,-0.5419170724441462,0.8315937410445543,-0.6516608359310774,0.514619992768329,0.773290168889732,RPL7AP70
ENSG00000179750.16,13.22390370543555,0.3226703237823145,0.4952150314617234,0.651576190710307,0.5146746113392681,0.773290168889732,APOBEC3B
ENSG00000166598.16,15736.926026081248,0.14469239188749933,0.22204737598960653,0.6516284700174616,0.5146408769933557,0.773290168889732,HSP90B1
ENSG00000100462.16,574.4705863714316,-0.07872761861370757,0.12079426885942068,-0.6517496182317233,0.5145627079230328,0.773290168889732,PRMT5
ENSG00000275464.6,38.474372706967884,-0.2415568246886571,0.37054987321498617,-0.6518874843832704,0.5144737593623181,0.773290168889732,ENSG00000275464
ENSG00000116032.5,55.15983337731706,0.1904145408697573,0.29226168694115434,0.6515207068797096,0.5147104147297255,0.773290168889732,GRIN3B
ENSG00000255198.6,29.239494635479666,0.2205352922366896,0.33853235920684005,0.6514452348171085,0.5147591184867091,0.7732964404533036,SNHG9
ENSG00000233098.10,5.717289178699307,0.46292146693372865,0.7110084293399559,0.6510773259938261,0.514996572306381,0.7733186748527983,CCDC144NL-AS1
ENSG00000122034.17,720.2094067167247,-0.07233323869077646,0.11108627081692982,-0.6511447198545501,0.5149530710512289,0.7733186748527983,GTF3A
ENSG00000178381.12,174.70755699842476,-0.10351838011063191,0.15895505291674616,-0.6512430917490266,0.5148895775832796,0.7733186748527983,ZFAND2A
ENSG00000124067.17,1799.314228162398,-0.07733101896109552,0.1187567495279425,-0.6511715693506763,0.5149357408236239,0.7733186748527983,SLC12A4
ENSG00000084070.12,474.07386836817517,0.11873679915007941,0.18233719273305196,0.651193524317961,0.5149215700350003,0.7733186748527983,SMAP2
ENSG00000139998.16,259.572424635128,0.15479930567736433,0.23782016049662996,0.6509090959912875,0.5151051694029571,0.7733480048285428,RAB15
ENSG00000060491.17,830.0163952376993,-0.07273104478675009,0.11173406484769013,-0.6509299101030034,0.5150917326763131,0.7733480048285428,OGFR
ENSG00000197168.14,12.717225601794448,-0.3009885721659131,0.46251488264615526,-0.6507651612071107,0.5151980927076512,0.7734206498929003,NEK5
ENSG00000163380.16,8.114323364252026,-0.332699849038639,0.5114894489324309,-0.6504530049115236,0.5153996485679523,0.7736563486067127,LMOD3
ENSG00000225216.6,4.528269821903673,-0.47401055346970017,0.7292240998276169,-0.6500204170182426,0.5156790334341226,0.7738162690702327,ENSG00000225216
ENSG00000288663.1,13.391009499376402,-0.32903628575005384,0.5061675108077268,-0.6500541396364766,0.5156572510147823,0.7738162690702327,ENSG00000288663
ENSG00000115392.13,248.7140432606852,0.1130336583461838,0.17386613205880483,0.6501188989926667,0.5156154224031895,0.7738162690702327,FANCL
ENSG00000160191.18,8.32765613202124,0.5754788071677561,0.8853355656653936,0.6500120739363298,0.5156844225469195,0.7738162690702327,PDE9A
ENSG00000117713.21,1568.8171692146,0.05764569442231154,0.08871166163829515,0.6498096570138754,0.515815180263983,0.7739456039799835,ARID1A
ENSG00000289092.1,28.128447473732095,-0.22139243936044598,0.3408166506523267,-0.6495939647804722,0.5159545325238455,0.7739635311912979,ENSG00000289092
ENSG00000263080.1,4.476354623480589,0.45708753683993575,0.7036617050751542,0.6495842157434399,0.5159608315444925,0.7739635311912979,ENSG00000263080
ENSG00000182612.11,58.60930732261153,0.4072716456696219,0.6269072099151819,0.6496521960956936,0.5159169090994291,0.7739635311912979,TSPAN10
ENSG00000237039.1,35.27450118734491,0.20453153016792502,0.3149101749361622,0.6494916533242763,0.5160206397042032,0.7739863904908613,RPS28P4
ENSG00000154783.12,25.93813520423987,0.5370280594517173,0.8274527126521423,0.6490135946626374,0.516329589133732,0.7743829039551248,FGD5
ENSG00000185049.16,381.45303845181604,0.06810770631133083,0.10496284361230933,0.6488744394434796,0.5164195373808527,0.7743840502681881,NELFA
ENSG00000101294.19,2522.2567212836693,-0.06093324886087969,0.09390092737316488,-0.6489099795439641,0.5163965639183021,0.7743840502681881,HM13
ENSG00000235919.5,9.888149392786195,0.37890427840223556,0.5841092359774372,0.6486873602814796,0.5165404758832781,0.7744985239327411,ASH1L-AS1
ENSG00000271601.4,910.1153117537989,-0.08050022921927656,0.12417871905716649,-0.6482610694527922,0.5168161090978193,0.7747780171437094,LIX1L
ENSG00000148606.15,591.7757142612221,0.06515143474217383,0.10049833298778633,0.6482837357122307,0.5168014515187578,0.7747780171437094,POLR3A
ENSG00000011132.12,206.64570614982347,-0.08522467040613764,0.131525422742619,-0.647971081400081,0.5170036545347395,0.7749922714415439,APBA3
ENSG00000272405.1,6.219031584606064,0.5266973806333864,0.813792473688081,0.6472133838328721,0.517493850432113,0.775189110597789,ENSG00000272405
ENSG00000146904.9,19.392795990776616,-0.29182530478964186,0.4506862701154075,-0.6475131907499955,0.5172998602228304,0.775189110597789,EPHA1
ENSG00000173273.17,1905.7647820216075,0.07381672162170604,0.11410014620088099,0.6469467750877964,0.517666391371908,0.775189110597789,TNKS
ENSG00000276691.1,4.5803002791357015,-0.483588326887542,0.7475597033705835,-0.6468892380195826,0.5177036314890633,0.775189110597789,ENSG00000276691
ENSG00000129317.15,479.96840219878254,0.061739502304290574,0.09534132813530122,0.6475628514076764,0.5172677309054742,0.775189110597789,PUS7L
ENSG00000234380.3,20.873550537076465,-0.23007384546015144,0.35564306602040574,-0.6469234674940927,0.5176814767409921,0.775189110597789,LINC01426
ENSG00000146856.14,38.036765169951416,0.23895516280384405,0.36894835511985413,0.6476656135957529,0.5172012493854199,0.775189110597789,AGBL3
ENSG00000105854.13,1205.5076505844563,-0.11305648381616937,0.17470716549881876,-0.6471199019992901,0.5175543455968094,0.775189110597789,PON2
ENSG00000168734.14,1343.4473905749019,0.09499352235045709,0.14683282321927643,0.6469501863939248,0.5176641834920259,0.775189110597789,PKIG
ENSG00000224578.5,90.2630677983972,-0.1886170942131218,0.2913233819529705,-0.6474492124479422,0.5173412542537397,0.775189110597789,HNRNPA1L3
ENSG00000197037.11,213.3585487855272,0.08076489429773613,0.12484276810200294,0.6469329022867154,0.5176753702346992,0.775189110597789,ZSCAN25
ENSG00000101412.13,38.71380014025694,-0.22239330529401746,0.3437983999931068,-0.6468712632126167,0.5177152657326476,0.775189110597789,E2F1
ENSG00000291142.1,29.743579990491142,0.2845760712517548,0.4395812813299492,0.6473798665647738,0.5173861230519647,0.775189110597789,ENSG00000291142
ENSG00000280351.2,28.208293539064442,-0.2113699413840026,0.3268018222005384,-0.6467832399486982,0.5177722409871893,0.7752075814280136,ENSG00000280351
ENSG00000286271.3,4.494144619826947,-0.5605008956829348,0.8670239097320844,-0.6464653274165565,0.5179780448209019,0.7754026078444194,ENSG00000286271
ENSG00000228172.5,13.14398210517549,-0.267488437200342,0.4137843424026568,-0.6464440767554391,0.5179918031557704,0.7754026078444194,ENSG00000228172
ENSG00000106537.8,17.72917502764343,0.32519683291662677,0.5035301032383586,0.6458339448330594,0.5183869020219336,0.7759271626023875,TSPAN13
ENSG00000258636.2,6.322743718338771,0.8015968968415558,1.2420487209644708,0.645382812535005,0.5186791387520482,0.7762976750468041,LRFN5-DT
ENSG00000168004.10,33.45968329258411,-0.7694997411150774,1.192630218688276,-0.6452123458362625,0.5187895866751973,0.7763960670632089,PLAAT5
ENSG00000184232.9,1178.5108711136968,0.1784977497533141,0.27671507784283583,0.6450597168206872,0.5188884876049469,0.7764771629252484,OAF
ENSG00000231711.2,154.83938709202428,0.1488430579603617,0.2307847103476043,0.6449433228751447,0.518963915388285,0.7765231220603962,LINC00899
ENSG00000288808.1,6.374918979115071,0.44083225628647016,0.6838539840488606,0.6446292140852297,0.5191674983038808,0.7765668538022982,ENSG00000288808
ENSG00000118855.21,2393.2283071356196,0.18366643526497609,0.284951524904727,0.6445532633186805,0.5192167303638422,0.7765668538022982,MFSD1
ENSG00000256282.2,8.49419887031981,0.3322473805805577,0.5154640446096131,0.6445597594148111,0.5192125194339499,0.7765668538022982,MTCH1P2
ENSG00000119402.18,1957.2120853801448,-0.051554574073201076,0.07995103297269388,-0.6448268665998198,0.519039389230672,0.7765668538022982,FBXW2
ENSG00000133392.18,122.2926998722708,-0.7540273984416177,1.169558168046193,-0.6447113269289197,0.5191142746344155,0.7765668538022982,MYH11
ENSG00000135457.11,546.2077821666793,0.08294500572930444,0.1287807380812762,0.6440792851874799,0.5195240222592292,0.7769149099628014,TFCP2
ENSG00000196456.13,83.08137520821258,0.13971664023821329,0.21693233553849436,0.6440563131881313,0.5195389179660264,0.7769149099628014,ZNF775
ENSG00000076641.4,290.9749898262779,0.253347384892663,0.3934208766492266,0.6439601961401431,0.5196012454217013,0.7769412112961309,PAG1
ENSG00000290921.1,16.75176659593179,0.26087751472160753,0.40535334929061784,0.6435805086553548,0.5198474928942973,0.7772424934655504,ENSG00000290921
ENSG00000143970.18,1471.8272932878106,0.08291113137582633,0.12887151309974648,0.6433627524156805,0.519988746521229,0.7773867572389517,ASXL2
ENSG00000289019.1,6.869504591986983,0.3610900424779311,0.5615057777809211,0.6430744914236931,0.5201757654508171,0.7775994097287501,ENSG00000289019
ENSG00000128463.13,644.5544616351923,0.07800174414381736,0.12131622099327853,0.6429621983373435,0.5202486287190456,0.7776413914903552,EMC4
ENSG00000104998.4,40.18663499872274,0.3116871709315379,0.4848421633469871,0.6428631717585847,0.5203128881548159,0.7776705065579251,IL27RA
ENSG00000115461.5,166476.51590782692,0.2338793986062298,0.36385018920322953,0.6427903723738229,0.5203601310852299,0.7776741855788385,IGFBP5
ENSG00000288979.1,10.82034906778838,0.3476730981179424,0.5409480531135973,0.6427106930449238,0.5204118412676595,0.7776845396656205,ENSG00000288979
ENSG00000162849.16,412.8667428420422,0.4052804941044007,0.630729658397206,0.6425581684779008,0.5205108338398847,0.7777655429756873,KIF26B
ENSG00000135951.16,35.1287274544663,0.19403469093313572,0.30205544127902995,0.6423810480338017,0.5206258019773109,0.7778455761314261,TSGA10
ENSG00000144224.17,3038.389482249537,0.04985054537855655,0.07761610977729329,0.6422705997710337,0.5206975001037062,0.7778455761314261,UBXN4
ENSG00000119669.5,1271.2957093568411,0.08339794156133687,0.12986198467090368,0.6422044278214597,0.5207404584427194,0.7778455761314261,IRF2BPL
ENSG00000105677.12,853.8428237537184,-0.06649812747099423,0.103547436502052,-0.6421996499128826,0.5207435602962087,0.7778455761314261,TMEM147
ENSG00000197361.8,9.190882483178537,-0.3298034557845942,0.513616501944845,-0.6421200536504771,0.5207952361768128,0.777855858901396,FBXL22
ENSG00000164068.16,652.8389402018721,-0.09865608209214809,0.15365952166253813,-0.6420434023529844,0.5208450026091431,0.777863288210387,RNF123
ENSG00000116717.13,1480.5849630429107,-0.11159741539195761,0.1739517530434068,-0.6415423440090904,0.5211703788394009,0.7782822941719009,GADD45A
ENSG00000153147.6,2547.1620229384193,0.06665345172431401,0.10398567594655972,0.6409868582146693,0.5215312213237318,0.7786872314941041,SMARCA5
ENSG00000102349.18,98.46885904085752,-0.24491333296998172,0.3820729459119523,-0.6410119732121032,0.52151490389642,0.7786872314941041,KLF8
ENSG00000152193.8,172.45616637453844,-0.08415924093234478,0.13139369544147783,-0.6405120173351767,0.5218397789059527,0.7789470174042268,OBI1
ENSG00000179943.8,168.3259351923865,0.09314379905283587,0.14539167124051372,0.6406405419107745,0.5217562527525033,0.7789470174042268,FIZ1
ENSG00000157426.14,274.13581367360007,0.0822999231850077,0.12848902439950544,0.6405210372608641,0.5218339167700138,0.7789470174042268,AASDH
ENSG00000119927.14,379.4314974880067,-0.08471205043102067,0.13231746351472543,-0.6402182159544888,0.5220307417484207,0.7791650933565168,GPAM
ENSG00000077454.17,185.31671162000475,0.13234247231024016,0.20688774998974988,0.639682496024037,0.5223790374784818,0.7794169915672579,LRCH4
ENSG00000145526.12,7.610622379687353,0.61502548804896,0.9613735462699089,0.6397362299339674,0.5223440972485724,0.7794169915672579,CDH18
ENSG00000108590.11,80.38640584263857,-0.11701173152391316,0.1828998802155841,-0.6397583824876837,0.5223296930011755,0.7794169915672579,MED31
ENSG00000174373.17,417.3957925735633,-0.08894383541415314,0.13903146333769084,-0.6397388999504319,0.5223423611138641,0.7794169915672579,RALGAPA1
ENSG00000214725.10,5.891759967842233,-0.42633618457829875,0.6671734870955723,-0.6390184754407459,0.5228109129397664,0.7799283602922858,CDIPTOSP
ENSG00000156265.17,517.3679343038805,-0.2535414569182923,0.39676766566814536,-0.6390174372988175,0.5228115882852988,0.7799283602922858,MAP3K7CL
ENSG00000185414.20,338.1018874631973,0.08073794373997595,0.12636565828653568,0.6389231444266423,0.5228729307740505,0.7799528702819242,MRPL30
ENSG00000239556.4,7.399698697334043,0.37894509631550544,0.5932095679428734,0.6388047610722257,0.5229499506252813,0.780000759474245,UPK3BL3P
ENSG00000183648.11,449.36733310473693,0.06850446271360262,0.10728626160800303,0.6385203630628931,0.5231350029108119,0.7800609086945289,NDUFB1
ENSG00000168032.10,66.32380500367192,-0.2809365463034782,0.44001756985834184,-0.6384666557608647,0.5231699529865933,0.7800609086945289,ENTPD3
